query_row,movie_local,rank_of_positive,candidate_position,candidate_id,genre_id,raw_score,score,label
40,3074,2,2,122,2,63.87506103515625,1.0,0
41,4007,1,0,123,2,64.7677230834961,1.0,1
41,4007,1,1,124,1,50.35819625854492,1.0,0
41,4007,1,2,125,0,-4.4320502281188965,0.011750374920666218,0
42,606,3,0,126,0,-4.532891750335693,0.010635222308337688,1
42,606,3,1,127,1,50.43644714355469,1.0,0
42,606,3,2,128,2,64.21099090576172,1.0,0
43,1932,2,0,129,1,57.814971923828125,1.0,1
43,1932,2,1,130,2,72.29629516601562,1.0,0
43,1932,2,2,131,0,-4.005100727081299,0.017896339297294617,0
44,3205,1,0,132,2,60.152835845947266,1.0,1
44,3205,1,1,133,0,-4.454116344451904,0.011496877297759056,0
44,3205,1,2,134,1,45.8122673034668,1.0,0
45,16,3,0,135,0,-4.010804176330566,0.017796369269490242,1
45,16,3,1,136,2,69.87444305419922,1.0,0
45,16,3,2,137,1,55.935157775878906,1.0,0
46,54,3,0,138,0,-4.754433631896973,0.008539864793419838,1
46,54,3,1,139,1,49.016944885253906,1.0,0
46,54,3,2,140,2,63.50507354736328,1.0,0
47,3969,1,0,141,2,62.323272705078125,1.0,1
47,3969,1,1,142,0,-4.564342975616455,0.010309332050383091,0
47,3969,1,2,143,1,47.87276077270508,1.0,0
48,3224,2,0,144,1,55.51121520996094,1.0,1
48,3224,2,1,145,2,68.99922943115234,1.0,0
48,3224,2,2,146,0,-3.3980014324188232,0.03235798329114914,0
49,1567,2,0,147,1,60.84801483154297,1.0,1
49,1567,2,1,148,0,-3.2571868896484375,0.03706949204206467,0
49,1567,2,2,149,2,74.7800521850586,1.0,0
50,3919,2,0,150,1,46.71308135986328,1.0,1
50,3919,2,1,151,0,-4.2379913330078125,0.014231111854314804,0
50,3919,2,2,152,2,60.920806884765625,1.0,0
51,178,3,0,153,0,-3.732668399810791,0.02336968667805195,1
51,178,3,1,154,2,72.83805084228516,1.0,0
51,178,3,2,155,1,58.783714294433594,1.0,0
52,420,3,0,156,0,-3.6881747245788574,0.02440701797604561,1
52,420,3,1,157,1,56.32374954223633,1.0,0
52,420,3,2,158,2,69.69731140136719,1.0,0
53,1736,2,0,159,1,54.417083740234375,1.0,1
53,1736,2,1,160,0,-3.959177017211914,0.018721623346209526,0
53,1736,2,2,161,2,68.40364074707031,1.0,0
54,2446,3,0,162,0,-4.533286094665527,0.010631074197590351,1
54,2446,3,1,163,1,43.432926177978516,1.0,0
54,2446,3,2,164,2,57.286338806152344,1.0,0
55,3179,1,0,165,2,56.544029235839844,1.0,1
55,3179,1,1,166,1,43.36454772949219,1.0,0
55,3179,1,2,167,0,-4.575860977172852,0.01019247341901064,0
56,1368,2,0,168,1,47.73820495605469,1.0,1
56,1368,2,1,169,0,-4.64647102355957,0.009504207409918308,0
56,1368,2,2,170,2,61.977272033691406,1.0,0
57,1327,1,0,171,2,71.92547607421875,1.0,1
57,1327,1,1,172,0,-3.5223727226257324,0.028682317584753036,0
57,1327,1,2,173,1,58.41230773925781,1.0,0
58,1882,2,0,174,1,51.42970275878906,1.0,1
58,1882,2,1,175,0,-4.414282321929932,0.011958501301705837,0
58,1882,2,2,176,2,66.38673400878906,1.0,0
59,3306,1,0,177,2,64.02880859375,1.0,1
59,3306,1,1,178,0,-3.753618001937866,0.022896287962794304,0
59,3306,1,2,179,1,50.47703552246094,1.0,0
60,2841,3,0,180,0,-3.3310160636901855,0.034522347152233124,1
60,2841,3,1,181,1,55.869815826416016,1.0,0
60,2841,3,2,182,2,69.4720458984375,1.0,0
61,508,2,0,183,1,53.20731735229492,1.0,1
61,508,2,1,184,2,67.572265625,1.0,0
61,508,2,2,185,0,-4.084004878997803,0.016561003401875496,0
62,3612,1,0,186,2,69.32210540771484,1.0,1
62,3612,1,1,187,0,-3.56693172454834,0.027466654777526855,0
62,3612,1,2,188,1,55.745155334472656,1.0,0
63,962,2,0,189,1,48.71498489379883,1.0,1
63,962,2,1,190,2,63.27994155883789,1.0,0
63,962,2,2,191,0,-4.445365905761719,0.011596749536693096,0
64,3637,1,0,192,2,67.49603271484375,1.0,1
64,3637,1,1,193,0,-4.301628589630127,0.013365425169467926,0
64,3637,1,2,194,1,53.0230712890625,1.0,0
65,3432,2,0,195,1,46.327484130859375,1.0,1
65,3432,2,1,196,0,-4.501936912536621,0.010965916328132153,0
65,3432,2,2,197,2,60.07979965209961,1.0,0
66,3021,2,0,198,1,49.00102615356445,1.0,1
66,3021,2,1,199,2,62.877655029296875,1.0,0
66,3021,2,2,200,0,-3.9090027809143066,0.01966598629951477,0
67,2524,2,0,201,1,62.118690490722656,1.0,1
67,2524,2,1,202,0,-3.6537208557128906,0.02524099312722683,0
67,2524,2,2,203,2,77.06678771972656,1.0,0
68,4025,1,0,204,2,59.18989562988281,1.0,1
68,4025,1,1,205,0,-4.355090141296387,0.012678473256528378,0
68,4025,1,2,206,1,45.4374885559082,1.0,0
69,3326,1,0,207,2,63.0335693359375,1.0,1
69,3326,1,1,208,0,-3.916717052459717,0.0195178110152483,0
69,3326,1,2,209,1,49.34869384765625,1.0,0
70,155,2,0,210,1,52.97932815551758,1.0,1
70,155,2,1,211,2,67.47958374023438,1.0,0
70,155,2,2,212,0,-4.261823654174805,0.013900620862841606,0
71,578,2,0,213,1,50.47050094604492,1.0,1
71,578,2,1,214,2,64.7403335571289,1.0,0
71,578,2,2,215,0,-4.598428249359131,0.009967300109565258,0
72,1315,2,0,216,1,53.306190490722656,1.0,1
72,1315,2,1,217,0,-3.978663206100464,0.0183669775724411,0
72,1315,2,2,218,2,67.10116577148438,1.0,0
73,4178,1,0,219,2,68.13154602050781,1.0,1
73,4178,1,1,220,1,54.13174819946289,1.0,0
73,4178,1,2,221,0,-3.743546485900879,0.023122694343328476,0
74,2341,2,0,222,1,49.571041107177734,1.0,1
74,2341,2,1,223,2,64.03282928466797,1.0,0
74,2341,2,2,224,0,-4.2064528465271,0.014680398628115654,0
75,3788,1,0,225,2,59.595481872558594,1.0,1
75,3788,1,1,226,1,45.764644622802734,1.0,0
75,3788,1,2,227,0,-4.704402446746826,0.008974060416221619,0
76,1964,1,0,228,2,49.28485870361328,1.0,1
76,1964,1,1,229,1,36.0506706237793,1.0,0
76,1964,1,2,230,0,-4.87672758102417,0.007564261090010405,0
77,3664,2,0,231,1,41.9986572265625,1.0,1
77,3664,2,1,232,0,-5.185987949371338,0.005563283804804087,0
77,3664,2,2,233,2,55.91010665893555,1.0,0
78,910,1,0,234,2,58.116065979003906,1.0,1
78,910,1,1,235,1,45.098167419433594,1.0,0
78,910,1,2,236,0,-4.258640766143799,0.01394431758671999,0
79,121,3,0,237,0,-2.8516149520874023,0.054597899317741394,1
79,121,3,1,238,1,64.66851043701172,1.0,0
79,121,3,2,239,2,78.2743148803711,1.0,0
80,3377,2,0,240,1,60.4420051574707,1.0,1
80,3377,2,1,241,0,-3.934990882873535,0.019171161577105522,0
80,3377,2,2,242,2,75.14784240722656,1.0,0
81,3120,3,0,243,0,-4.516336917877197,0.010810833424329758,1
81,3120,3,1,244,1,50.826690673828125,1.0,0
81,3120,3,2,245,2,65.034912109375,1.0,0
82,895,3,0,246,0,-4.201581001281738,0.014751036651432514,1
82,895,3,1,247,1,45.33530044555664,1.0,0
82,895,3,2,248,2,58.94668960571289,1.0,0
83,2104,3,0,249,0,-3.4696543216705322,0.030188098549842834,1
83,2104,3,1,250,2,81.50712585449219,1.0,0
83,2104,3,2,251,1,67.46260070800781,1.0,0
84,3321,1,0,252,2,66.363037109375,1.0,1
84,3321,1,1,253,0,-3.970951557159424,0.018506532534956932,0
84,3321,1,2,254,1,52.1679801940918,1.0,0
85,2315,1,0,255,2,67.90206909179688,1.0,1
85,2315,1,1,256,1,54.20154571533203,1.0,0
85,2315,1,2,257,0,-3.908231258392334,0.019680866971611977,0
86,1055,3,0,258,0,-3.8365111351013184,0.021113334223628044,1
86,1055,3,1,259,2,62.637481689453125,1.0,0
86,1055,3,2,260,1,48.705055236816406,1.0,0
87,709,1,0,261,2,56.02202224731445,1.0,1
87,709,1,1,262,1,43.193397521972656,1.0,0
87,709,1,2,263,0,-3.997328758239746,0.018033452332019806,0
88,504,1,0,264,2,66.71363830566406,1.0,1
88,504,1,1,265,0,-4.1447882652282715,0.015599586069583893,0
88,504,1,2,266,1,52.8675537109375,1.0,0
89,3111,1,0,267,2,65.50721740722656,1.0,1
89,3111,1,1,268,0,-3.4875283241271973,0.029669176787137985,0
89,3111,1,2,269,1,52.0654182434082,1.0,0
90,3688,2,0,270,1,51.17951965332031,1.0,1
90,3688,2,1,271,2,64.61348724365234,1.0,0
90,3688,2,2,272,0,-3.746962547302246,0.023045659065246582,0
91,3791,3,0,273,0,-4.310145854949951,0.013253574259579182,1
91,3791,3,1,274,1,51.23177719116211,1.0,0
91,3791,3,2,275,2,65.21649169921875,1.0,0
92,1889,1,0,276,2,70.15663146972656,1.0,1
92,1889,1,1,277,0,-3.9449353218078613,0.01898505911231041,0
92,1889,1,2,278,1,56.309173583984375,1.0,0
93,3576,2,0,279,1,43.30839157104492,1.0,1
93,3576,2,1,280,2,57.48664093017578,1.0,0
93,3576,2,2,281,0,-5.026596546173096,0.00651833601295948,0
94,1427,1,0,282,2,72.07902526855469,1.0,1
94,1427,1,1,283,1,58.344879150390625,1.0,0
94,1427,1,2,284,0,-3.3365225791931152,0.03433928266167641,0
95,1163,2,0,285,1,49.986724853515625,1.0,1
95,1163,2,1,286,0,-4.385827541351318,0.01229941938072443,0
95,1163,2,2,287,2,64.359130859375,1.0,0
96,1846,1,0,288,2,73.29727935791016,1.0,1
96,1846,1,1,289,0,-3.4966859817504883,0.029406670480966568,0
96,1846,1,2,290,1,59.62636184692383,1.0,0
97,2743,2,0,291,1,48.41603088378906,1.0,1
97,2743,2,1,292,2,62.480953216552734,1.0,0
97,2743,2,2,293,0,-4.344590187072754,0.012810585089027882,0
98,4031,1,0,294,2,63.664512634277344,1.0,1
98,4031,1,1,295,0,-3.688636302947998,0.024396030232310295,0
98,4031,1,2,296,1,50.07908630371094,1.0,0
99,873,2,0,297,1,59.66204071044922,1.0,1
99,873,2,1,298,0,-4.0721940994262695,0.01675446331501007,0
99,873,2,2,299,2,74.39361572265625,1.0,0
100,2956,3,0,300,0,-3.525287389755249,0.028601229190826416,1
100,2956,3,1,301,1,61.51723098754883,1.0,0
100,2956,3,2,302,2,75.97563171386719,1.0,0
101,1521,1,0,303,2,50.77454376220703,1.0,1
101,1521,1,1,304,0,-4.854769706726074,0.007730894722044468,0
101,1521,1,2,305,1,36.70390319824219,1.0,0
102,2925,1,0,306,2,61.83812713623047,1.0,1
102,2925,1,1,307,1,47.47789764404297,1.0,0
102,2925,1,2,308,0,-4.679503440856934,0.009198229759931564,0
103,2783,1,0,309,2,70.60662078857422,1.0,1
103,2783,1,1,310,0,-3.962660312652588,0.018657738342881203,0
103,2783,1,2,311,1,56.273590087890625,1.0,0
104,3955,2,0,312,1,49.558292388916016,1.0,1
104,3955,2,1,313,2,63.49311065673828,1.0,0
104,3955,2,2,314,0,-3.7640881538391113,0.022663215175271034,0
105,1234,3,0,315,0,-3.4174273014068604,0.0317552350461483,1
105,1234,3,1,316,2,72.05081176757812,1.0,0
105,1234,3,2,317,1,57.94919204711914,1.0,0
106,112,2,0,318,1,54.19994354248047,1.0,1
106,112,2,1,319,0,-4.1592631340026855,0.015378858894109726,0
106,112,2,2,320,2,68.85404205322266,1.0,0
107,3826,2,0,321,1,45.909584045410156,1.0,1
107,3826,2,1,322,2,59.541282653808594,1.0,0
107,3826,2,2,323,0,-4.246274948120117,0.014115371741354465,0
108,4123,2,0,324,1,41.27482604980469,1.0,1
108,4123,2,1,325,0,-4.57340669631958,0.010217263363301754,0
108,4123,2,2,326,2,54.8718376159668,1.0,0
109,208,3,0,327,0,-4.3667168617248535,0.012533755972981453,1
109,208,3,1,328,2,62.359397888183594,1.0,0
109,208,3,2,329,1,48.162410736083984,1.0,0
110,3605,2,0,330,1,54.017494201660156,1.0,1
110,3605,2,1,331,2,68.2251205444336,1.0,0
110,3605,2,2,332,0,-4.011937141418457,0.017776576802134514,0
111,3667,2,0,333,1,50.64573669433594,1.0,1
111,3667,2,1,334,0,-4.2599263191223145,0.013926652260124683,0
111,3667,2,2,335,2,64.68878936767578,1.0,0
112,2844,1,0,336,2,59.46718215942383,1.0,1
112,2844,1,1,337,0,-4.1220245361328125,0.015953034162521362,0
112,2844,1,2,338,1,45.690460205078125,1.0,0
113,2578,2,0,339,1,48.507354736328125,1.0,1
113,2578,2,1,340,2,62.41446304321289,1.0,0
113,2578,2,2,341,0,-4.347808361053467,0.012769949622452259,0
114,314,3,0,342,0,-3.962339162826538,0.018663618713617325,1
114,314,3,1,343,1,57.7227783203125,1.0,0
114,314,3,2,344,2,71.69117736816406,1.0,0
115,1750,3,0,345,0,-3.990335464477539,0.018157709389925003,1
115,1750,3,1,346,2,58.09940719604492,1.0,0
115,1750,3,2,347,1,44.614723205566406,1.0,0
116,3923,2,0,348,1,47.821929931640625,1.0,1
116,3923,2,1,349,0,-3.9816627502441406,0.018312973901629448,0
116,3923,2,2,350,2,61.47144317626953,1.0,0
117,3732,2,0,351,1,41.56949234008789,1.0,1
117,3732,2,1,352,2,55.591163635253906,1.0,0
117,3732,2,2,353,0,-4.837038040161133,0.00786811113357544,0
118,1414,3,0,354,0,-4.637889385223389,0.009585334919393063,1
118,1414,3,1,355,1,39.643463134765625,1.0,0
118,1414,3,2,356,2,53.211524963378906,1.0,0
119,3130,1,0,357,2,63.592288970947266,1.0,1
119,3130,1,1,358,1,49.65386962890625,1.0,0
119,3130,1,2,359,0,-4.500657081604004,0.010979805141687393,0
120,3777,3,0,360,0,-4.5519609451293945,0.010436435230076313,1
120,3777,3,1,361,1,52.78932189941406,1.0,0
120,3777,3,2,362,2,67.92030334472656,1.0,0
121,3542,2,0,363,1,49.00083923339844,1.0,1
121,3542,2,1,364,2,63.15654373168945,1.0,0
121,3542,2,2,365,0,-4.437709808349609,0.011684834957122803,0
122,2004,1,0,366,2,66.76886749267578,1.0,1
122,2004,1,1,367,0,-3.4192097187042236,0.03170047700405121,0
122,2004,1,2,368,1,53.48899841308594,1.0,0
123,2557,2,0,369,1,55.80934143066406,1.0,1
123,2557,2,1,370,0,-3.987307548522949,0.018211768940091133,0
123,2557,2,2,371,2,70.60102844238281,1.0,0
124,3768,1,0,372,2,65.96287536621094,1.0,1
124,3768,1,1,373,1,52.032806396484375,1.0,0
124,3768,1,2,374,0,-4.077120780944824,0.01667349599301815,0
125,3957,1,0,375,2,67.26963806152344,1.0,1
125,3957,1,1,376,0,-4.351306915283203,0.012725918553769588,0
125,3957,1,2,377,1,52.28413009643555,1.0,0
126,4113,2,0,378,1,61.96144485473633,1.0,1
126,4113,2,1,379,2,75.8631820678711,1.0,0
126,4113,2,2,380,0,-3.4427871704101562,0.03098469227552414,0
127,2122,2,0,381,1,53.97917175292969,1.0,1
127,2122,2,1,382,2,68.20452880859375,1.0,0
127,2122,2,2,383,0,-4.172805309295654,0.015175138600170612,0
128,3859,1,0,384,2,64.18590545654297,1.0,1
128,3859,1,1,385,0,-4.457854270935059,0.011454475112259388,0
128,3859,1,2,386,1,49.69830322265625,1.0,0
129,3743,3,0,387,0,-3.727437973022461,0.023489363491535187,1
129,3743,3,1,388,1,50.64006805419922,1.0,0
129,3743,3,2,389,2,63.985408782958984,1.0,0
130,200,3,0,390,0,-3.8029725551605225,0.02181774191558361,1
130,200,3,1,391,2,70.633544921875,1.0,0
130,200,3,2,392,1,56.13318634033203,1.0,0
131,3110,1,0,393,2,58.5201416015625,1.0,1
131,3110,1,1,394,1,45.135459899902344,1.0,0
131,3110,1,2,395,0,-4.278135776519775,0.013678787276148796,0
132,196,3,0,396,0,-4.005199909210205,0.017894593998789787,1
132,196,3,1,397,1,51.390708923339844,1.0,0
132,196,3,2,398,2,65.2811508178711,1.0,0
133,3171,1,0,399,2,57.144840240478516,1.0,1
133,3171,1,1,400,0,-4.6623945236206055,0.009355470538139343,0
133,3171,1,2,401,1,43.043453216552734,1.0,0
134,3874,1,0,402,2,60.53483963012695,1.0,1
134,3874,1,1,403,0,-4.449213027954102,0.011552735231816769,0
134,3874,1,2,404,1,46.78620147705078,1.0,0
135,560,1,0,405,2,57.94163513183594,1.0,1
135,560,1,1,406,0,-4.251034736633301,0.014049286022782326,0
135,560,1,2,407,1,44.61534881591797,1.0,0
136,240,3,0,408,0,-3.8124585151672363,0.021616211161017418,1
136,240,3,1,409,2,70.25017547607422,1.0,0
136,240,3,2,410,1,56.776302337646484,1.0,0
137,4047,1,0,411,2,53.567710876464844,1.0,1
137,4047,1,1,412,0,-4.588634967803955,0.010064404457807541,0
137,4047,1,2,413,1,39.773216247558594,1.0,0
138,1423,2,0,414,1,50.0731315612793,1.0,1
138,1423,2,1,415,0,-3.834411144256592,0.021156778559088707,0
138,1423,2,2,416,2,64.48584747314453,1.0,0
139,2276,3,0,417,0,-4.461767196655273,0.011410251259803772,1
139,2276,3,1,418,1,49.49475860595703,1.0,0
139,2276,3,2,419,2,63.2930908203125,1.0,0
140,928,3,0,420,0,-4.442924499511719,0.011624767445027828,1
140,928,3,1,421,1,47.16650390625,1.0,0
140,928,3,2,422,2,60.61366271972656,1.0,0
141,29,2,0,423,1,62.79180145263672,1.0,1
141,29,2,1,424,0,-4.148692607879639,0.01553974486887455,0
141,29,2,2,425,2,77.64220428466797,1.0,0
142,3936,1,0,426,2,66.42707061767578,1.0,1
142,3936,1,1,427,1,52.18266296386719,1.0,0
142,3936,1,2,428,0,-4.590060234069824,0.010050213895738125,0
143,556,2,0,429,1,60.554443359375,1.0,1
143,556,2,1,430,0,-3.556713104248047,0.02774093672633171,0
143,556,2,2,431,2,74.56809997558594,1.0,0
144,328,1,0,432,2,67.92521667480469,1.0,1
144,328,1,1,433,1,53.81752014160156,1.0,0
144,328,1,2,434,0,-4.072450637817383,0.016750238835811615,0
145,1156,3,0,435,0,-3.618673324584961,0.026117797940969467,1
145,1156,3,1,436,2,70.41606140136719,1.0,0
145,1156,3,2,437,1,56.41360855102539,1.0,0
146,4099,2,0,438,1,41.28863525390625,1.0,1
146,4099,2,1,439,2,55.69717788696289,1.0,0
146,4099,2,2,440,0,-4.76348352432251,0.00846357923001051,0
147,1821,1,0,441,2,64.03998565673828,1.0,1
147,1821,1,1,442,0,-4.5379133224487305,0.0105825150385499,0
147,1821,1,2,443,1,50.015342712402344,1.0,0
148,436,2,0,444,1,50.16978073120117,1.0,1
148,436,2,1,445,0,-4.2345991134643555,0.014278779737651348,0
148,436,2,2,446,2,64.02906799316406,1.0,0
149,964,3,0,447,0,-3.536525249481201,0.028290653601288795,1
149,964,3,1,448,1,58.48475646972656,1.0,0
149,964,3,2,449,2,72.60105895996094,1.0,0
150,1727,1,0,450,2,50.355255126953125,1.0,1
150,1727,1,1,451,0,-5.0260419845581055,0.006521927658468485,0
150,1727,1,2,452,1,36.417274475097656,1.0,0
151,948,1,0,453,2,67.91598510742188,1.0,1
151,948,1,1,454,1,53.72217559814453,1.0,0
151,948,1,2,455,0,-4.0585126876831055,0.016981344670057297,0
152,1081,1,0,456,2,66.16777038574219,1.0,1
152,1081,1,1,457,0,-3.9461746215820312,0.018961992114782333,0
152,1081,1,2,458,1,52.05525207519531,1.0,0
153,1211,2,0,459,1,53.99148178100586,1.0,1
153,1211,2,1,460,0,-3.853400707244873,0.020767075940966606,0
153,1211,2,2,461,2,67.80601501464844,1.0,0
154,2051,1,0,462,2,65.8071060180664,1.0,1
154,2051,1,1,463,1,52.460548400878906,1.0,0
154,2051,1,2,464,0,-4.184608459472656,0.014999748207628727,0
155,1207,1,0,465,2,59.98078918457031,1.0,1
155,1207,1,1,466,1,45.37984848022461,1.0,0
155,1207,1,2,467,0,-4.533257484436035,0.010631375014781952,0
156,1683,2,0,468,1,45.249244689941406,1.0,1
156,1683,2,1,469,2,58.808998107910156,1.0,0
156,1683,2,2,470,0,-4.160346031188965,0.015362470410764217,0
157,3007,1,0,471,2,57.994407653808594,1.0,1
157,3007,1,1,472,1,43.47898483276367,1.0,0
157,3007,1,2,473,0,-4.7728986740112305,0.008384931832551956,0
158,4023,2,0,474,1,49.55863952636719,1.0,1
158,4023,2,1,475,0,-4.4010396003723145,0.01211598515510559,0
158,4023,2,2,476,2,63.77559280395508,1.0,0
159,2975,3,0,477,0,-4.693795680999756,0.009068884886801243,1
159,2975,3,1,478,2,60.55638885498047,1.0,0
159,2975,3,2,479,1,46.327552795410156,1.0,0
160,48,2,0,480,1,58.21277618408203,1.0,1
160,48,2,1,481,2,72.29928588867188,1.0,0
